PCTime	MagType	HX	HY	HZ	AsX	AsY	AsZ	Q0	Q1	Q2	Q3
2026-04-25 22:29:41.435	6	-22.313	-35.047	13.847	-26.611	3.113	-5.798	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:41.738	6	-22.353	-39.073	12.420	-14.16	1.892	-1.831	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:41.870	6	-22.567	-42.520	10.513	-28.442	-0.977	2.869	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:42.157	6	-23.000	-47.400	6.447	-18.25	4.7	-0.671	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:42.345	6	-23.200	-48.947	5.007	-78.796	14.038	0.488	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:42.669	6	-23.980	-53.507	-0.513	-24.231	11.719	0.793	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:42.786	6	-24.367	-56.000	-4.260	-70.496	0.305	-1.709	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:43.067	6	-24.853	-58.447	-8.820	-60.425	-2.075	3.174	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:43.277	6	-25.113	-59.473	-11.200	-80.139	-4.822	-5.737	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:43.452	6	-25.127	-61.747	-19.967	-51.941	-4.333	1.587	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:43.690	6	-25.200	-62.460	-27.240	-38.635	-2.319	1.465	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:43.987	6	-25.127	-61.433	-38.153	-47.974	-3.845	-5.005	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:44.205	6	-25.053	-59.507	-44.553	-31.555	-9.888	4.15	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:44.384	6	-25.440	-56.500	-50.367	-33.081	6.042	2.197	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:44.798	6	-25.527	-49.647	-59.440	-18.433	3.784	-0.732	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:44.887	6	-25.353	-47.973	-61.400	-42.175	6.287	-1.831	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:45.196	6	-24.453	-42.700	-65.907	-14.771	0.427	-3.357	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:45.608	6	-22.800	-34.660	-70.167	-31.616	-9.46	-8.301	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:45.819	6	-22.500	-32.320	-71.160	-25.085	-3.357	-0.793	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:45.955	6	-21.913	-28.133	-72.327	-27.893	-7.935	1.465	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:46.207	6	-21.780	-22.100	-73.113	-36.072	-10.62	10.742	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:46.310	6	-22.427	-17.447	-73.093	-33.02	-0.671	7.629	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:46.606	6	-22.653	-14.860	-72.767	-44.067	5.249	1.038	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:47.018	6	-23.367	-1.407	-69.493	-29.785	0.244	-6.348	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:47.093	6	-23.167	1.093	-68.413	-47.546	-1.099	-1.831	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:47.409	6	-23.067	5.413	-65.627	-12.268	6.958	4.456	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:47.619	6	-22.853	10.893	-60.993	-44.8	-0.671	2.563	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:47.887	6	-22.953	16.293	-54.733	-56.152	-1.282	3.296	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:48.099	6	-23.280	18.000	-51.920	-62.561	-7.08	7.507	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:48.308	6	-23.953	20.993	-45.493	-84.961	-16.663	12.817	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:48.434	6	-24.393	23.693	-36.893	-57.19	5.188	5.066	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:48.830	6	-24.413	23.700	-18.820	-54.077	-0.366	4.578	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:49.036	6	-23.993	21.593	-10.887	-33.264	-2.991	3.113	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:49.422	6	-23.653	16.813	-2.000	-10.498	-3.418	6.714	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:49.718	6	-22.953	13.840	2.313	-12.512	8.911	-3.113	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:49.907	6	-22.027	9.680	6.653	-14.954	0.122	-0.305	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:50.113	6	-21.467	5.893	9.473	-22.949	-9.155	8.545	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:50.437	6	-21.367	4.527	10.527	-71.777	-0.061	-10.437	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:50.618	6	-20.867	-1.760	13.667	-46.082	-2.93	-5.859	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:50.720	6	-20.680	-4.700	14.580	-42.908	2.869	20.752	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:51.048	6	-20.440	-16.100	16.280	-43.701	0.549	8.24	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:51.247	6	-21.113	-24.487	15.833	-52.368	6.775	6.47	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:51.322	6	-21.400	-28.273	15.227	-30.396	13.428	-0.122	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:51.501	6	-22.640	-28.273	15.227	-19.165	4.578	-1.221	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:51.646	6	-22.640	-38.347	11.520	-50.781	2.93	0	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:51.968	6	-23.500	-44.107	7.920	-46.814	-7.08	-1.709	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:52.207	6	-24.880	-52.387	-1.060	-83.923	1.587	4.333	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:52.358	6	-25.627	-57.300	-10.287	-79.773	0.305	5.554	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:52.547	6	-26.053	-59.900	-21.140	-51.025	7.996	0	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:52.837	6	-26.227	-60.173	-32.927	-52.673	9.216	-7.385	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:53.258	6	-24.980	-51.360	-57.200	-33.63	5.92	-4.883	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:53.334	6	-24.567	-48.900	-60.393	17.212	-0.122	2.014	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:53.651	6	-23.813	-44.907	-64.867	-24.902	2.441	4.822	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:53.948	6	-22.313	-36.760	-69.867	-40.771	-8.667	-6.226	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:54.138	6	-21.827	-31.833	-71.207	-44.006	-5.005	11.475	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:54.354	6	-21.467	-28.487	-71.940	-32.959	0.427	-5.188	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:54.559	6	-21.353	-20.820	-72.813	-19.958	-0.122	-1.221	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:54.848	6	-21.667	-9.807	-71.967	-37.231	2.319	-5.188	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:54.948	6	-21.827	-3.807	-70.273	-27.527	-3.662	-2.014	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:55.280	6	-22.367	0.893	-68.207	-38.513	-2.38	1.709	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:55.750	6	-25.093	13.713	-55.253	-33.936	-1.282	1.526	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:55.957	6	-25.913	18.900	-47.253	-52.307	6.104	2.747	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:56.146	6	-26.000	22.553	-38.227	-44.556	3.54	-1.709	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:56.479	6	-25.767	24.113	-29.860	-40.71	-3.052	-1.465	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:56.558	6	-25.340	23.267	-18.407	-23.132	-5.92	-5.127	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:56.892	6	-25.327	19.753	-8.167	-85.022	-12.451	17.944	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:57.281	6	-24.140	12.500	2.140	-33.203	-9.155	7.996	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:57.486	6	-22.853	6.867	7.360	-25.024	-4.15	-1.831	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:57.761	6	-20.253	-3.087	13.873	-92.834	14.587	-11.658	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:57.980	6	-19.653	-10.860	15.873	-51.514	7.019	9.033	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:58.185	6	-19.727	-18.673	16.527	-45.959	8.789	3.296	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:58.478	6	-20.153	-26.960	16.073	-62.073	9.521	8.545	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:58.631	6	-21.253	-34.673	13.980	-42.358	6.836	3.845	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:58.901	6	-22.553	-43.147	9.060	-47.302	13	9.827	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:59.108	6	-23.567	-48.360	4.740	-54.321	-20.569	-2.014	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:59.504	6	-24.513	-57.360	-7.807	-81.848	-11.963	-7.202	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:59.709	6	-24.453	-60.333	-17.067	-49.072	1.038	7.69	0.60452	0	-0.00012	0.79651
2026-04-25 22:29:59.977	6	-24.227	-61.807	-26.533	-100.403	0.854	-0.793	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:00.190	6	-24.100	-60.360	-37.767	-38.635	-4.333	-2.441	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:00.428	6	-24.127	-56.500	-48.267	-48.096	5.859	-2.93	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:00.616	6	-24.053	-50.807	-56.720	-33.203	10.62	-0.854	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:00.911	6	-22.940	-40.900	-66.407	-24.902	6.226	-0.732	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:01.603	6	-20.680	-19.533	-73.313	-113.403	-11.719	12.329	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:01.727	6	-21.227	-12.600	-72.287	-17.273	-1.465	4.944	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:02.406	6	-21.213	11.513	-61.593	-0.732	3.052	-0.854	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:02.803	6	-21.040	14.593	-58.787	13.367	-0.793	-17.456	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:03.008	6	-21.440	16.053	-57.227	-3.235	-9.583	-26.794	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:03.406	6	-25.380	14.680	-56.247	-25.635	28.198	-123.108	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:03.617	6	-29.880	11.480	-56.547	2.441	1.099	-102.783	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:03.818	6	-35.267	5.940	-56.727	26.001	-2.38	-57.617	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:03.970	6	-37.727	2.167	-56.900	31.25	24.658	-76.782	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:04.211	6	-41.540	-6.800	-58.313	-35.095	-20.752	-39.368	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:04.417	6	-44.213	-18.707	-59.693	-6.836	-15.442	-15.625	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:04.819	6	-44.480	-25.673	-59.573	14.282	10.254	6.592	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:05.030	6	-44.827	-26.960	-58.800	-4.944	-30.64	1.465	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:05.258	6	-45.667	-28.107	-57.653	0.183	-72.266	5.31	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:05.347	6	-46.993	-28.733	-55.653	0.793	-61.279	6.775	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:05.769	6	-50.440	-29.060	-49.567	-5.981	-32.837	8.789	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:05.959	6	-54.380	-28.807	-40.853	0.305	-33.02	-0.61	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:06.226	6	-55.867	-28.360	-34.867	2.502	-23.254	1.099	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:06.555	6	-56.440	-28.233	-29.400	-2.441	-37.537	0.793	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:06.824	6	-54.500	-28.300	-14.420	3.479	-7.935	3.235	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:07.030	6	-53.613	-28.200	-11.547	-5.981	-44.861	-4.333	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:07.237	6	-49.780	-28.200	-11.547	-7.385	-60.791	5.798	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:07.364	6	-49.780	-27.687	-3.140	-4.089	-74.219	5.798	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:07.571	6	-47.840	-27.587	-0.527	5.066	-38.818	0.793	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:07.847	6	-36.280	-27.300	9.260	0	-31.616	-1.221	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:08.048	6	-28.993	-27.160	13.560	-3.723	-67.566	7.141	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:08.166	6	-20.967	-27.307	15.867	-12.512	-81.055	-0.916	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:08.564	6	-8.900	-27.887	16.187	0.854	-11.841	3.174	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:08.770	6	-0.913	-28.233	14.780	-2.686	-91.187	-2.502	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:09.040	6	10.700	-28.660	10.113	4.944	-74.768	-7.996	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:09.255	6	17.700	-28.320	5.400	0.244	-67.444	-4.639	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:09.461	6	23.860	-27.820	-1.287	0.366	-23.376	4.15	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:09.757	6	30.747	-27.247	-11.840	1.16	-15.259	-0.549	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:10.065	6	33.860	-26.787	-21.607	-0.61	-39.673	6.531	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:10.239	6	34.220	-26.533	-27.867	3.235	-19.775	1.282	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:10.569	6	34.007	-26.387	-33.620	1.343	-16.541	-0.549	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:10.790	6	32.687	-26.273	-42.100	-10.254	-106.323	5.432	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:10.999	6	30.073	-26.500	-47.540	2.197	-43.701	-0.549	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:11.271	6	26.200	-26.500	-47.540	1.465	-36.865	1.892	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:11.356	6	26.200	-26.547	-53.367	1.465	-36.865	1.892	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:11.483	6	18.107	-26.933	-62.353	-2.563	-24.475	7.446	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:11.863	6	9.560	-26.947	-68.573	13.672	-65.43	1.099	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:12.068	6	3.273	-27.273	-70.987	2.075	-43.701	1.038	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:12.288	6	-3.713	-27.587	-72.147	-0.122	-38.452	4.028	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:12.470	6	-15.680	-27.587	-72.147	4.578	-23.193	-0.122	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:12.587	6	-15.680	-28.173	-72.620	-3.54	-54.749	3.479	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:12.791	6	-22.993	-28.833	-71.427	5.249	-59.937	-5.92	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:13.178	6	-36.227	-29.587	-64.947	-3.052	-56.763	0	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:13.287	6	-42.227	-29.720	-59.340	2.258	-44.373	0.061	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:13.477	6	-45.040	-29.747	-55.940	-4.7	-27.1	2.014	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:13.872	6	-53.627	-29.460	-41.900	-6.47	-30.334	0.793	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:14.075	6	-55.480	-28.933	-33.120	-1.77	-15.137	-4.456	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:14.293	6	-55.753	-28.807	-28.980	19.958	-42.053	1.099	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:14.627	6	-55.013	-28.400	-17.140	7.324	-42.908	-0.793	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:14.899	6	-46.893	-28.747	-1.727	-0.061	-46.509	-1.953	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:15.103	6	-40.127	-28.547	4.793	2.014	-43.213	-5.554	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:15.399	6	-32.293	-28.547	10.967	-0.366	-98.938	-0.122	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:15.700	6	-15.800	-27.900	16.267	2.625	-68.054	6.653	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:15.891	6	-6.740	-27.807	15.660	2.686	-59.937	-2.319	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:16.219	6	2.673	-27.500	13.500	0.916	-28.748	0	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:16.426	6	15.533	-27.487	7.353	1.099	-49.988	-2.075	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:16.633	6	21.860	-27.300	1.913	-4.822	-25.94	3.113	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:16.928	6	27.000	-27.300	1.913	18.677	-51.208	3.601	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:17.020	6	27.000	-27.447	-4.307	99.426	-130.615	-9.521	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:17.228	6	32.887	-27.607	-17.727	7.019	-67.627	6.409	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:17.511	6	33.920	-27.847	-25.087	-9.216	-9.583	-2.014	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:17.718	6	34.047	-27.947	-32.060	19.897	-116.15	-4.333	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:17.922	6	32.787	-28.007	-39.753	-2.441	-57.312	3.174	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:18.158	6	26.407	-28.507	-51.333	-6.042	-57.861	-1.648	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:18.358	6	23.460	-28.660	-55.007	5.676	-39.551	18.86	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:18.636	6	12.973	-28.920	-65.347	-12.207	-63.171	-5.554	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:18.707	6	5.233	-28.747	-69.700	4.517	-77.271	-4.211	0.60452	0	-0.00012	0.79651
2026-04-25 22:30:19.037	6	-3.213	-28.620	-71.733	-6.775	0.244	1.221	0.60452	0	-0.00012	0.79651
