PCTime	MagType	HX	HY	HZ	AsX	AsY	AsZ	Q0	Q1	Q2	Q3
2026-04-25 22:05:49.024	6	-20.400	12.193	5.053	-39.978	-0.61	-0.244	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:49.224	6	-21.040	7.700	8.253	-36.255	-4.883	0	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:49.357	6	-21.393	2.653	10.980	-22.156	-5.615	3.296	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:49.613	6	-21.580	-2.847	13.460	-64.88	-17.7	2.075	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:49.825	6	-21.493	-9.620	15.373	-77.576	0.977	9.46	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:49.942	6	-20.780	-17.360	16.027	-82.947	-10.01	3.235	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:50.220	6	-20.013	-26.233	15.247	-38.879	2.38	6.226	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:50.427	6	-19.567	-35.207	12.900	-26.123	-2.319	1.343	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:50.636	6	-19.380	-43.260	9.087	-27.1	2.441	4.456	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:50.762	6	-19.327	-49.660	4.833	-72.083	0.427	-3.479	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:51.034	6	-19.353	-54.147	-0.133	-27.954	-1.892	1.282	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:51.236	6	-19.393	-57.647	-5.373	-28.564	-1.343	-2.747	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:51.366	6	-19.300	-60.347	-10.447	-12.512	5.493	1.648	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:51.744	6	-19.127	-62.920	-19.193	-28.992	9.46	1.892	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:52.075	6	-18.953	-63.900	-24.807	-46.753	5.981	19.348	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:52.173	6	-18.727	-63.287	-34.933	-28.442	0.244	-3.967	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:52.562	6	-18.740	-60.947	-44.040	-61.035	-4.211	5.188	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:52.764	6	-18.513	-58.173	-50.533	-55.054	1.343	-0.61	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:52.861	6	-18.400	-56.520	-53.193	-36.865	-8.24	4.761	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:53.154	6	-18.080	-52.773	-58.087	-31.433	3.235	-10.437	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:53.255	6	-17.693	-45.420	-65.073	-37.354	0.732	-3.784	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:53.575	6	-17.567	-40.047	-68.313	-23.682	-0.549	-1.465	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:53.668	6	-17.580	-37.387	-69.613	-18.799	-4.578	-1.526	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:53.843	6	-17.567	-32.107	-71.693	-11.353	-3.113	7.629	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:54.175	6	-17.667	-27.447	-73.007	-25.33	2.625	-7.507	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:54.273	6	-17.813	-22.847	-73.360	-23.743	-5.554	0.244	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:54.446	6	-18.167	-18.007	-73.547	-93.689	-6.714	2.808	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:54.668	6	-18.500	-12.020	-72.453	-25.574	-2.319	-5.066	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:54.871	6	-18.793	-5.887	-70.973	-16.296	-1.77	-3.845	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:55.165	6	-19.093	-0.207	-69.240	-32.532	-13.855	-4.883	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:55.275	6	-19.600	4.667	-66.480	-31.006	-4.517	-1.099	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:55.389	6	-19.793	7.767	-64.647	-16.113	-0.977	-0.305	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:55.682	6	-20.240	10.480	-62.180	-7.507	-1.038	0.916	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:55.985	6	-20.793	13.113	-59.553	-46.143	-3.906	3.113	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:56.275	6	-21.000	15.840	-56.587	-53.345	-1.221	1.465	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:56.396	6	-21.353	18.553	-52.367	-48.584	5.005	-2.869	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:56.787	6	-21.353	23.600	-40.420	-93.018	10.742	5.554	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:56.993	6	-21.293	24.700	-32.260	-58.655	-3.967	7.324	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:57.233	6	-20.953	24.567	-23.400	-50.598	-6.531	8.789	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:57.387	6	-20.327	22.800	-14.407	-28.809	-4.028	-1.343	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:57.488	6	-19.600	19.600	-5.760	-32.898	2.197	-3.723	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:57.818	6	-18.800	15.240	1.160	-45.837	-2.319	5.737	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:58.194	6	-17.613	4.827	10.640	-13.489	-4.272	-0.61	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:58.404	6	-17.040	0.527	13.407	-27.344	-0.549	0.549	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:58.498	6	-16.800	-1.560	14.440	-38.208	7.935	3.357	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:58.795	6	-16.700	-7.700	16.253	-24.658	5.737	2.808	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:59.016	6	-17.240	-12.807	16.980	-52.002	15.015	-2.991	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:59.284	6	-18.127	-19.320	16.933	-24.963	5.432	0.366	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:59.493	6	-19.427	-29.560	15.180	-10.376	-4.639	2.869	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:59.697	6	-20.180	-35.600	13.140	-44.739	0.061	1.221	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:05:59.903	6	-20.680	-41.260	10.407	-21.606	1.038	-0.427	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:00.094	6	-21.013	-45.400	7.873	-23.56	3.174	2.014	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:00.296	6	-21.253	-47.120	6.620	-20.02	3.723	2.258	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:00.515	6	-21.527	-51.787	2.620	-21.851	2.258	6.287	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:00.806	6	-21.893	-53.933	0.007	-20.691	1.465	1.404	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:00.897	6	-22.327	-55.800	-2.447	-10.925	-3.479	-0.183	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:01.117	6	-22.613	-57.420	-5.060	-51.514	6.409	-0.61	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:01.327	6	-22.867	-58.987	-5.060	-34.912	9.216	5.432	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:01.434	6	-22.867	-58.987	-8.373	-34.912	9.216	5.432	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:01.501	6	-22.967	-60.573	-12.360	-38.269	-23.621	-2.38	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:01.915	6	-23.000	-62.360	-20.467	-55.603	-3.479	-5.859	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:02.047	6	-22.913	-62.907	-26.967	-30.701	1.038	-1.709	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:02.435	6	-22.513	-62.060	-37.653	-34.546	-6.104	1.343	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:02.638	6	-22.053	-58.607	-48.233	-83.618	-24.231	4.456	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:02.964	6	-22.193	-52.087	-57.940	-12.695	1.099	0.305	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:03.125	6	-22.353	-49.747	-60.380	-30.151	5.554	2.136	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:03.330	6	-22.527	-44.960	-64.447	-5.798	0.732	6.775	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:03.654	6	-22.240	-38.220	-68.713	-14.587	-4.517	-0.549	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:03.726	6	-22.027	-34.220	-70.440	-41.565	0.366	-7.263	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:03.931	6	-21.780	-32.020	-71.273	-33.936	-0.793	5.737	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:04.135	6	-21.567	-25.673	-72.847	-47.302	-3.113	4.333	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:04.435	6	-21.493	-20.087	-73.193	-12.695	-4.089	3.296	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:04.615	6	-21.667	-13.420	-72.427	-56.458	-1.16	8.545	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:04.735	6	-21.827	-9.807	-71.467	-22.766	4.15	-2.686	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:05.034	6	-22.093	1.480	-67.053	-35.095	0.305	-12.085	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:05.344	6	-22.267	10.013	-61.933	-15.991	-3.967	4.7	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:05.550	6	-22.140	13.740	-58.633	-28.442	-5.92	-6.104	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:05.785	6	-22.280	16.327	-55.453	-70.984	-0.61	3.662	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:05.946	6	-22.180	19.113	-50.387	-48.828	7.69	3.357	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:06.153	6	-21.980	21.713	-44.247	-113.464	6.348	12.817	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:06.327	6	-21.527	23.740	-35.500	-44.006	1.404	-4.639	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:06.534	6	-20.993	24.053	-24.907	-66.589	4.211	3.662	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:06.754	6	-20.727	22.313	-15.013	-63.721	4.333	-0.854	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:06.959	6	-20.893	18.613	-5.773	-45.349	-5.981	-3.601	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:07.255	6	-21.540	11.113	3.993	-38.147	-0.977	-7.141	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:07.359	6	-21.667	8.467	6.300	-25.696	3.601	-3.052	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:07.563	6	-21.840	3.453	10.120	-7.446	0.061	-3.601	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:07.737	6	-21.513	-0.700	12.727	-15.564	-4.761	-1.404	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:08.161	6	-20.493	-8.187	15.913	-44.495	3.906	1.221	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:08.365	6	-20.200	-12.160	16.673	-53.711	6.409	-0.549	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:08.662	6	-20.340	-17.033	17.213	-5.859	-5.188	-1.404	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:08.762	6	-20.667	-22.620	16.980	-44.617	-4.333	-14.16	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:08.967	6	-20.727	-29.060	15.713	-87.28	5.859	4.089	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:09.265	6	-20.580	-35.847	13.580	-14.832	-2.319	2.563	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:09.444	6	-20.293	-42.133	10.440	-35.767	-0.427	4.15	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:09.565	6	-20.113	-47.573	6.707	-15.137	-6.592	-3.174	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:09.786	6	-20.213	-49.887	4.827	-46.692	6.958	3.418	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:09.960	6	-20.600	-53.633	0.647	-60.669	2.808	7.324	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:10.166	6	-21.180	-56.847	-4.627	-44.556	0.427	-5.249	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:10.435	6	-21.267	-60.000	-11.307	-89.844	-10.681	-12.512	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:10.564	6	-21.213	-62.200	-19.520	-47.241	5.676	-0.916	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:10.766	6	-21.140	-63.120	-28.140	-68.848	-9.521	-8.606	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:10.988	6	-20.627	-62.520	-36.880	-79.529	-5.066	-4.578	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:11.304	6	-20.193	-55.047	-49.200	-20.264	1.77	3.845	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:11.367	6	-20.193	-55.047	-53.073	-38.208	6.042	-2.38	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:11.725	6	-19.567	-46.500	-62.487	-26.123	12.695	-4.517	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:11.791	6	-18.800	-40.520	-67.167	-15.564	3.845	-1.038	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:12.084	6	-17.893	-35.347	-69.940	-23.254	8.423	-0.549	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:12.186	6	-17.493	-32.973	-70.887	-25.269	-4.028	1.709	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:12.390	6	-17.067	-28.273	-72.173	-53.528	-7.324	3.784	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:12.715	6	-17.413	-19.073	-72.833	-111.328	-0.793	6.226	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:12.780	6	-17.493	-15.220	-72.507	-77.759	1.16	9.583	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:13.135	6	-17.740	-2.420	-68.953	-56.58	-1.77	5.066	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:13.203	6	-17.700	5.827	-65.073	-2.075	1.038	-1.343	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:13.376	6	-17.753	9.313	-62.960	-14.648	-2.991	0.732	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:13.707	6	-18.067	15.593	-57.453	-16.846	1.343	-3.906	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:13.915	6	-18.153	17.040	-56.033	0.061	0.916	-5.676	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:14.005	6	-18.413	18.640	-54.000	-3.113	-5.92	-10.315	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:14.304	6	-20.267	18.967	-52.860	15.991	-0.488	-60.913	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:14.605	6	-25.967	16.027	-52.820	-21.973	-11.108	-73.73	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:14.795	6	-28.580	14.300	-53.153	-3.723	2.563	-33.325	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:15.002	6	-34.013	9.993	-53.933	10.315	9.644	-44.617	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:15.335	6	-40.593	-0.220	-56.613	41.809	8.85	-114.441	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:15.540	6	-41.627	-6.847	-58.707	0.122	16.357	-3.052	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:15.839	6	-41.693	-13.447	-60.553	7.568	-21.118	-55.969	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:16.027	6	-41.300	-22.973	-62.007	21.179	-55.603	-41.443	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:16.314	6	-41.540	-28.573	-61.187	6.165	-30.945	-12.268	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:16.409	6	-42.027	-31.907	-59.560	-10.071	35.828	-2.136	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:16.734	6	-42.580	-34.287	-58.240	-4.822	40.771	19.653	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:16.831	6	-42.893	-34.607	-57.727	10.01	-2.258	11.292	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:17.127	6	-43.227	-33.800	-58.280	-4.333	-9.705	-0.61	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:17.227	6	-43.467	-32.720	-58.747	1.77	-13.855	-13.733	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:17.616	6	-44.227	-31.320	-58.200	6.47	5.859	18.555	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:17.946	6	-44.353	-30.747	-57.873	-16.357	1.099	-14.709	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:18.356	6	-43.653	-30.773	-58.620	8.911	-1.343	-19.226	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:18.625	6	-42.853	-32.460	-59.333	-13.184	5.493	11.475	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:18.953	6	-41.380	-35.220	-59.847	23.621	-5.676	15.564	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:19.561	6	-41.640	-34.887	-60.960	3.052	1.099	-7.935	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:20.252	6	-41.667	-33.907	-61.627	-1.831	-4.7	18.005	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:20.484	6	-42.040	-32.533	-61.580	-1.282	4.7	8.606	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:20.647	6	-42.593	-30.687	-61.353	0	-10.254	-7.019	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:20.853	6	-42.940	-29.647	-61.247	-8.423	6.531	-4.883	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:21.449	6	-44.540	-29.720	-60.113	-6.531	-69.519	2.686	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:21.654	6	-47.313	-29.633	-55.947	-8.423	-105.591	8.667	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:21.842	6	-50.940	-29.147	-48.767	0.244	-19.348	-0.244	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:22.046	6	-54.593	-28.700	-40.500	-1.038	-23.865	-0.793	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:22.258	6	-56.840	-28.047	-32.680	-0.854	-33.63	-0.916	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:22.464	6	-57.667	-27.787	-25.793	-4.761	-59.387	-0.793	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:22.652	6	-56.993	-27.733	-19.367	-3.723	-34.607	-1.465	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:22.859	6	-55.253	-27.800	-13.267	-1.892	-26.001	5.92	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:23.065	6	-52.993	-28.107	-7.227	6.775	-24.841	-2.075	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:23.220	6	-50.080	-28.333	-1.840	1.038	-43.152	-6.226	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:23.455	6	-46.667	-28.473	2.360	1.953	-36.072	-5.127	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:23.676	6	-42.153	-28.420	6.533	3.784	-54.504	7.263	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:23.876	6	-35.653	-28.420	6.533	1.099	-59.204	-1.282	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:24.025	6	-35.653	-28.033	10.547	6.714	-50.415	-2.136	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:24.187	6	-27.440	-27.520	14.127	2.625	-32.166	-0.061	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:24.392	6	-14.167	-26.320	17.407	7.202	-9.583	6.531	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:24.600	6	-6.867	-25.507	18.247	-13.733	-67.078	4.639	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:24.773	6	-0.380	-25.173	17.760	1.282	-35.583	1.831	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:24.993	6	5.007	-25.107	16.060	-4.028	-28.931	5.798	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:25.195	6	10.087	-25.460	13.720	-6.042	-85.938	-1.77	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:25.408	6	16.147	-26.087	9.193	-4.395	-73.792	6.592	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:25.584	6	22.073	-26.560	2.713	-0.061	-39.124	1.526	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:25.804	6	24.907	-26.720	-1.207	8.362	-52.429	-7.629	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:26.011	6	32.033	-26.720	-1.207	-0.793	-65.186	-11.23	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:26.072	6	32.033	-27.133	-13.847	-0.488	-33.569	-1.282	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:26.279	6	34.433	-26.847	-22.873	2.869	-32.776	-0.793	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:26.485	6	35.020	-26.447	-30.593	-0.122	-53.406	-0.732	0.95294	-0.03644	0.02206	-0.29999
2026-04-25 22:06:26.694	6	33.200	-25.960	-41.487	-24.658	-133.423	19.409	0.95294	-0.03644	0.02206	-0.29999
