PCTime	MagType	HX	HY	HZ	AsX	AsY	AsZ	Q0	Q1	Q2	Q3
2026-04-25 20:28:37.233	6	-33.113	-32.733	-66.547	-2.441	10.803	1.587	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:37.833	6	-22.880	-32.960	-70.587	-6.47	56.152	10.193	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:38.053	6	-16.567	-32.773	-71.593	-9.521	46.082	-3.479	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:38.431	6	-0.480	-32.287	-70.513	0.061	29.114	1.892	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:38.732	6	10.433	-32.073	-66.827	7.324	28.931	0.122	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:38.858	6	15.807	-32.073	-66.827	5.981	71.411	9.338	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:38.922	6	15.807	-31.747	-63.407	-1.953	54.626	-0.488	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:39.129	6	20.773	-31.647	-59.040	-8.545	73.608	1.892	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:39.333	6	27.007	-31.473	-50.173	-3.601	59.57	3.601	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:39.522	6	30.520	-31.520	-42.820	-2.686	68.359	2.319	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:39.853	6	32.507	-31.447	-34.547	-1.465	64.697	7.08	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:40.057	6	33.047	-31.500	-26.520	0.122	57.373	-9.583	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:40.327	6	31.120	-31.207	-14.907	0.61	48.706	3.174	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:40.562	6	29.833	-31.200	-11.333	2.869	37.537	-4.883	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:40.863	6	22.847	-31.000	0.260	11.292	121.582	-42.725	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:41.145	6	13.100	-31.460	7.807	7.263	54.504	-3.235	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:41.352	6	3.700	-31.920	11.673	1.648	50.537	6.836	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:41.553	6	-6.880	-32.360	14.360	-6.592	33.447	5.005	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:41.685	6	-11.867	-32.347	15.187	1.282	14.832	2.319	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:41.953	6	-16.527	-32.187	15.453	7.08	41.016	2.869	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:42.158	6	-28.027	-31.147	13.313	-1.465	32.166	2.747	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:42.393	6	-32.253	-30.933	11.133	16.479	92.773	-9.583	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:42.570	6	-37.593	-31.300	7.600	-8.728	53.894	-12.39	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:42.870	6	-46.067	-32.333	-1.387	-6.531	55.42	-2.014	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:42.964	6	-48.367	-32.733	-4.947	-7.751	23.499	-4.211	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:43.266	6	-53.493	-33.433	-16.720	-4.089	45.776	0.183	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:43.572	6	-55.180	-33.500	-28.667	-6.226	22.888	-2.258	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:43.745	6	-54.800	-33.000	-35.560	2.014	24.17	1.831	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:43.951	6	-54.393	-32.673	-38.473	-6.653	62.988	-2.075	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:44.174	6	-52.493	-31.933	-45.873	0.122	22.034	1.953	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:44.380	6	-50.640	-31.533	-49.920	-4.028	19.043	0.427	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:44.556	6	-48.427	-31.260	-53.327	-2.075	31.25	-0.427	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:45.091	6	-42.153	-30.820	-60.673	-2.869	21.851	1.038	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:45.164	6	-39.300	-30.573	-63.407	-4.578	6.531	4.822	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:45.494	6	-36.927	-30.520	-65.513	-1.221	9.521	-1.16	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:45.706	6	-35.727	-30.600	-66.407	-3.357	5.371	-2.136	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:45.910	6	-34.513	-30.800	-67.020	-2.014	3.723	-0.305	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:46.381	6	-33.040	-30.173	-68.373	-1.587	20.142	6.836	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:46.570	6	-32.427	-30.033	-68.933	11.841	33.813	1.099	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:46.775	6	-30.453	-30.033	-69.780	8.484	45.471	-1.465	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:47.013	6	-26.453	-30.220	-70.893	1.16	53.101	14.221	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:47.200	6	-17.940	-31.060	-72.267	3.296	30.579	-3.113	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:47.490	6	-11.313	-31.687	-72.587	-4.333	23.926	0.549	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:47.579	6	-5.513	-31.960	-72.300	-0.366	35.889	1.892	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:47.804	6	-2.800	-32.273	-71.987	3.601	6.775	9.766	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:47.977	6	1.760	-32.620	-70.973	-6.897	12.512	2.319	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:48.184	6	5.120	-32.900	-69.567	-3.357	-16.907	5.798	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:48.390	6	8.433	-33.007	-68.133	0.061	21.118	-7.019	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:48.610	6	11.307	-32.860	-66.540	-2.869	54.626	-5.676	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:48.788	6	14.873	-32.473	-64.053	1.953	69.336	-11.658	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:48.993	6	19.100	-31.900	-60.607	11.475	69.58	7.507	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:49.323	6	26.273	-30.420	-51.287	19.043	81.299	-0.488	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:49.386	6	28.607	-29.900	-47.333	1.343	46.082	0.732	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:49.724	6	33.307	-28.433	-35.113	-6.165	37.354	-0.122	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:49.962	6	34.433	-27.733	-27.667	-5.066	39.001	-2.93	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:50.139	6	34.007	-27.833	-21.133	0.732	18.555	1.709	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:50.324	6	32.647	-27.847	-15.533	-5.127	45.715	-8.972	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:50.528	6	30.187	-28.420	-9.893	-4.211	28.687	-3.662	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:50.737	6	27.233	-29.007	-4.820	-11.169	20.386	-2.197	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:51.006	6	23.960	-29.400	-0.300	-0.488	22.583	-0.854	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:51.331	6	18.287	-29.847	5.540	-1.221	30.64	-8.789	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:51.429	6	14.287	-30.047	8.827	-5.676	35.706	-12.085	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:51.731	6	9.733	-30.700	11.373	-4.822	26.733	-7.812	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:52.029	6	1.847	-31.847	14.093	-0.427	70.251	-3.418	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:52.204	6	-4.593	-32.873	15.180	4.822	64.941	12.878	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:52.424	6	-11.780	-33.320	15.453	3.357	19.348	-5.31	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:52.634	6	-18.600	-33.433	15.453	-13.245	21.484	14.221	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:52.952	6	-27.413	-32.807	13.307	7.324	11.047	-7.08	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:53.025	6	-31.627	-32.307	11.760	-5.371	41.138	-4.822	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:53.354	6	-35.067	-31.820	10.020	-15.015	75.012	-26.184	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:53.561	6	-39.327	-31.560	7.007	-0.488	47.363	2.991	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:53.736	6	-44.167	-31.800	1.820	-3.662	24.109	-0.854	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:53.942	6	-48.800	-31.960	-3.900	3.052	75.134	4.272	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:54.255	6	-53.793	-32.147	-14.493	-14.099	31.006	6.897	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:54.437	6	-55.300	-31.700	-21.467	0	38.757	2.502	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:54.641	6	-55.880	-30.960	-28.413	2.808	65.186	9.033	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:54.846	6	-55.093	-30.260	-36.120	-2.502	14.893	2.136	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:55.083	6	-53.140	-29.820	-43.513	-6.47	41.931	-3.662	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:55.245	6	-50.040	-29.507	-50.273	2.38	23.254	-2.136	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:55.452	6	-47.980	-29.407	-53.553	-2.625	23.254	0.061	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:55.772	6	-39.613	-28.907	-63.273	-2.319	41.321	2.136	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:55.839	6	-37.727	-28.847	-65.073	-0.61	19.104	1.343	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:56.170	6	-31.567	-28.973	-68.993	-1.221	21.912	4.639	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:56.378	6	-27.813	-29.360	-70.273	-2.441	15.32	1.587	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:56.552	6	-23.913	-29.707	-71.613	5.371	74.585	-20.142	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:56.773	6	-21.580	-29.533	-72.247	-9.338	62.378	4.639	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:56.981	6	-10.613	-29.533	-72.247	-8.118	48.218	12.512	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:57.376	6	7.773	-29.033	-68.067	-8.057	29.785	-9.338	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:57.667	6	15.387	-29.073	-64.440	-2.197	49.194	0.183	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:58.065	6	25.560	-28.273	-54.400	-5.188	59.509	3.418	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:58.271	6	29.433	-28.187	-47.220	9.277	25.085	9.155	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:58.601	6	33.907	-28.307	-30.420	-1.587	87.83	-4.578	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:58.954	6	33.373	-28.600	-21.807	-2.625	60.486	6.592	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:59.085	6	29.887	-29.507	-10.273	9.216	2.38	12.878	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:28:59.373	6	26.460	-29.733	-4.040	-1.526	26.123	5.981	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:00.007	6	8.973	-29.787	10.613	-8.728	96.436	12.451	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:00.288	6	-0.900	-29.787	10.613	-4.333	30.884	11.23	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:00.440	6	-0.900	-29.720	13.460	-1.648	48.401	8.484	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:00.705	6	-20.867	-29.720	13.460	-10.315	83.496	-17.334	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:01.203	6	-39.627	-28.887	6.227	5.981	55.481	-7.019	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:01.331	6	-42.927	-28.887	6.227	-2.197	55.359	-2.441	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:01.544	6	-42.927	-29.173	3.233	-3.845	58.289	-3.906	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:01.546	6	-51.093	-29.173	3.233	-3.845	58.289	-3.906	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:01.738	6	-51.093	-30.620	-7.680	-5.981	75.378	-2.441	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:02.013	6	-55.713	-30.620	-7.680	-11.047	57.251	0.854	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:02.154	6	-55.713	-30.560	-22.853	-7.446	48.218	7.019	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:02.504	6	-54.913	-29.033	-38.367	-2.38	33.203	-1.648	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:02.717	6	-51.780	-27.747	-48.567	-15.015	28.931	-4.761	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:03.107	6	-47.453	-25.887	-56.013	2.319	58.167	-4.761	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:03.315	6	-43.727	-25.160	-60.840	-3.052	-3.723	1.831	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:03.492	6	-39.640	-24.487	-64.347	-6.287	8.423	9.766	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:03.905	6	-32.827	-24.887	-69.033	4.028	-9.399	20.081	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:04.026	6	-31.213	-25.720	-69.347	-4.089	2.502	3.906	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:04.412	6	-30.593	-28.073	-69.407	2.319	5.432	-13.306	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:04.562	6	-30.967	-28.600	-69.233	2.136	-10.681	-3.601	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:05.101	6	-33.440	-24.620	-68.460	30.09	-22.034	-130.432	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:05.326	6	-35.627	-18.200	-66.493	-3.235	6.653	-63.538	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:05.715	6	-39.827	-1.147	-57.260	7.324	-2.686	-42.053	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:05.923	6	-41.740	5.240	-51.120	-7.446	-6.165	-9.216	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:06.133	6	-43.053	5.240	-51.120	1.587	5.066	-9.399	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:06.277	6	-43.053	9.513	-45.013	-7.996	10.01	4.578	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:06.646	6	-43.767	10.100	-43.240	-2.319	-8.911	-1.16	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:07.126	6	-44.013	9.467	-43.713	13.977	29.358	14.465	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:07.455	6	-44.000	9.080	-44.600	0.977	7.263	2.808	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:07.664	6	-43.653	8.193	-46.767	-6.409	0.793	-4.822	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:08.012	6	-42.940	7.500	-48.833	23.438	-38.269	-0.305	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:08.180	6	-43.240	7.527	-48.093	-1.282	-11.841	-0.61	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:08.747	6	-45.067	9.427	-41.367	17.822	0.549	14.404	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:08.942	6	-46.340	9.313	-38.180	7.874	5.798	3.235	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:09.241	6	-47.227	8.427	-37.727	4.211	6.104	-0.305	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:09.362	6	-48.280	7.027	-38.020	-0.488	2.563	-1.892	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:09.661	6	-48.867	5.913	-38.447	4.272	4.639	-2.197	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:09.791	6	-49.140	5.453	-38.753	0.305	4.822	-2.38	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:10.145	6	-49.467	4.367	-39.567	-0.183	3.296	-4.456	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:10.566	6	-49.640	3.553	-40.507	1.282	1.953	-0.916	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:11.163	6	-49.427	3.493	-41.633	2.686	-1.709	2.625	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:11.765	6	-49.393	3.000	-42.560	1.465	-1.099	1.099	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:11.886	6	-49.613	2.400	-42.913	-2.319	-0.732	-0.244	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:12.281	6	-49.927	1.713	-43.240	15.198	-0.671	5.737	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:12.573	6	-50.553	0.567	-43.340	4.333	-2.441	0.427	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:12.692	6	-51.967	-2.700	-43.347	48.34	-7.568	0.732	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:13.094	6	-54.013	-9.947	-42.460	72.51	-12.817	2.258	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:13.355	6	-54.813	-17.647	-41.433	50.171	4.272	3.845	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:13.567	6	-53.793	-17.647	-41.433	34.973	3.479	3.479	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:13.721	6	-53.793	-30.747	-39.800	15.32	1.831	0.671	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:13.800	6	-51.367	-30.747	-39.800	30.579	-1.526	5.737	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:13.901	6	-51.367	-39.187	-38.947	61.096	-6.531	9.827	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:14.167	6	-43.040	-51.560	-37.333	51.086	-0.977	3.418	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:14.381	6	-37.713	-51.560	-37.333	16.724	4.211	-4.822	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:14.508	6	-37.713	-56.100	-36.733	16.113	4.272	-6.897	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:14.702	6	-28.127	-61.373	-36.007	22.888	6.042	-6.165	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:15.098	6	-14.727	-64.000	-36.600	50.232	-4.7	-10.559	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:15.308	6	-7.553	-64.000	-36.600	39.49	1.282	-5.432	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:15.692	6	6.000	-59.900	-37.667	51.27	-1.526	-11.292	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:15.813	6	9.400	-58.400	-37.867	25.33	-4.15	-3.113	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:16.005	6	14.947	-54.747	-38.840	12.329	-0.793	-1.221	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:16.296	6	20.820	-50.020	-39.620	17.639	1.465	5.188	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:16.713	6	25.360	-44.900	-39.867	61.096	9.399	-7.08	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:16.816	6	26.473	-43.047	-39.767	49.805	-3.113	4.395	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:17.109	6	30.247	-34.073	-39.547	65.308	-1.099	-5.31	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:17.522	6	32.787	-19.707	-38.980	41.565	-7.629	-0.427	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:17.606	6	32.100	-9.300	-38.887	82.092	2.014	-4.822	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:18.016	6	27.273	4.840	-38.333	51.453	0	0.61	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:18.245	6	22.273	4.840	-38.333	39.612	-1.221	-1.343	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:18.333	6	22.273	12.267	-38.347	39.612	-1.221	-1.343	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:18.521	6	12.987	19.927	-37.920	62.5	15.503	-3.418	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:18.732	6	5.760	19.927	-37.920	32.715	12.634	3.479	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:18.830	6	5.760	23.293	-37.380	23.926	5.676	-1.343	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:19.118	6	-13.267	26.467	-36.353	73.914	-0.854	0.061	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:19.415	6	-20.293	25.313	-36.360	29.236	-2.502	9.644	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:19.625	6	-26.980	22.967	-36.740	29.785	4.333	5.249	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:20.029	6	-38.753	15.813	-38.013	-4.761	-0.854	-1.526	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:20.222	6	-42.640	12.367	-38.827	9.277	0.366	-2.197	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:20.415	6	-45.340	9.340	-39.480	37.415	5.066	-0.061	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:20.824	6	-50.300	0.800	-40.127	29.602	7.446	8.606	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:20.947	6	-51.567	-2.387	-40.213	52.734	-5.066	-3.723	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:21.338	6	-54.840	-20.647	-38.800	57.373	-6.287	1.343	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:21.753	6	-50.667	-40.273	-36.733	98.694	-2.93	7.874	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:21.964	6	-46.100	-48.100	-36.400	46.814	-0.916	5.676	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:22.034	6	-43.380	-51.120	-36.280	38.147	1.831	-1.77	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:22.243	6	-37.480	-51.120	-36.280	24.475	3.052	-3.174	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:22.445	6	-34.580	-56.287	-36.453	44.25	-2.625	-0.916	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:22.575	6	-34.580	-58.120	-36.833	19.653	-1.465	-4.944	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:22.765	6	-22.840	-62.707	-37.600	29.663	-4.822	-1.221	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:23.164	6	-12.267	-64.000	-38.247	13.672	-0.305	4.456	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:23.256	6	-9.800	-63.787	-38.060	34.546	-9.338	-5.554	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:23.643	6	-2.267	-62.500	-38.407	22.156	-1.038	-3.174	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:23.774	6	0.273	-61.760	-38.613	33.569	-3.113	0.793	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:24.181	6	12.307	-56.333	-40.520	8.057	2.747	-4.028	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:24.461	6	15.587	-54.287	-40.880	9.583	-2.136	-4.517	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:24.645	6	17.520	-52.647	-41.193	42.297	-1.526	7.202	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:25.056	6	21.800	-48.160	-41.640	58.35	4.517	-2.319	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:25.270	6	24.720	-43.400	-41.853	51.697	9.338	-8.362	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:25.564	6	28.320	-35.920	-41.720	65.552	-6.287	-5.066	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:25.672	6	31.847	-20.307	-41.213	50.598	-2.38	-2.747	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:25.982	6	31.587	-9.300	-40.887	69.397	0	-4.883	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:26.115	6	28.707	0.893	-40.507	62.439	-1.282	-7.996	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:26.381	6	23.787	0.893	-40.507	45.227	-2.808	2.563	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:26.489	6	23.787	9.327	-40.460	39.795	-6.836	1.404	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:26.601	6	15.047	9.327	-40.460	20.508	1.16	1.404	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:26.686	6	15.047	18.067	-40.400	26.001	1.038	-1.404	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:26.972	6	6.387	23.340	-40.380	46.631	5.859	-5.432	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:27.109	6	0.573	25.340	-39.887	23.438	3.113	5.31	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:27.399	6	-6.000	26.267	-39.393	121.094	11.719	5.127	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:27.790	6	-23.553	23.053	-38.973	26.794	4.7	7.812	-0.6673	0.40765	-0.57812	-0.23279
2026-04-25 20:29:27.994	6	-31.640	19.600	-39.333	7.568	0.488	-1.587	-0.6673	0.40765	-0.57812	-0.23279
